Uid,Sid,Tag,Key,Time,Value,UpdateTime
47675629,default,daily_report,steps,1761091200,"{""calories"":120,""distance"":1348,""steps"":2098,""goal"":6000}",1761203375
47675629,default,daily_report,steps,1761177600,"{""steps"":2942,""calories"":161,""goal"":6000,""distance"":1892}",1761282005
47675629,default,daily_report,steps,1761264000,"{""goal"":6000,""distance"":4134,""calories"":313,""steps"":6488}",1761367976
47675629,default,daily_report,steps,1761350400,"{""steps"":7688,""distance"":4903,""calories"":324,""goal"":6000}",1761486675
47675629,default,daily_report,steps,1761436800,"{""steps"":9446,""distance"":6359,""calories"":522,""goal"":6000}",1761541205
47675629,default,daily_report,steps,1761523200,"{""steps"":2494,""goal"":6000,""calories"":131,""distance"":1617}",1761627716
47675629,default,daily_report,steps,1761609600,"{""goal"":6000,""calories"":303,""distance"":6200,""steps"":9803}",1761711667
47675629,default,daily_report,steps,1761696000,"{""steps"":2684,""calories"":138,""goal"":6000,""distance"":1715}",1761803680
47675629,default,daily_report,steps,1761782400,"{""steps"":4034,""distance"":2589,""calories"":187,""goal"":6000}",1761885088
47675629,default,daily_report,steps,1761868800,"{""steps"":2334,""distance"":1508,""calories"":137,""goal"":6000}",1761985468
47675629,default,daily_report,steps,1761955200,"{""calories"":156,""goal"":6000,""steps"":4259,""distance"":2711}",1762059646
47675629,default,daily_report,steps,1762041600,"{""calories"":346,""steps"":7891,""goal"":6000,""distance"":5036}",1762164099
47675629,default,daily_report,steps,1762128000,"{""goal"":6000,""steps"":5318,""distance"":3406,""calories"":263}",1762233714
47675629,default,daily_report,steps,1762214400,"{""goal"":6000,""steps"":10401,""calories"":540,""distance"":7505}",1762347609
47675629,default,daily_report,steps,1762300800,"{""calories"":102,""distance"":1389,""steps"":2176,""goal"":6000}",1762406988
47675629,default,daily_report,steps,1762387200,"{""distance"":3172,""calories"":179,""steps"":5006,""goal"":6000}",1762503645
47675629,default,daily_report,steps,1762473600,"{""goal"":6000,""calories"":294,""distance"":5163,""steps"":6959}",1762600183
47675629,default,daily_report,steps,1762560000,"{""distance"":6516,""goal"":6000,""steps"":9313,""calories"":411}",1762665172
47675629,default,daily_report,steps,1762646400,"{""steps"":1325,""goal"":6000,""distance"":862,""calories"":100}",1762752862
47675629,default,daily_report,steps,1762732800,"{""distance"":1942,""calories"":185,""goal"":6000,""steps"":3008}",1762871772
47675629,default,daily_report,steps,1762819200,"{""goal"":6000,""calories"":258,""steps"":6658,""distance"":5072}",1762923669
47675629,default,daily_report,steps,1762905600,"{""calories"":126,""goal"":6000,""distance"":1407,""steps"":2196}",1763011881
47675629,default,daily_report,steps,1762992000,"{""distance"":3466,""goal"":6000,""steps"":4659,""calories"":201}",1763096541
47675629,default,daily_report,steps,1763078400,"{""steps"":4717,""goal"":6000,""distance"":3250,""calories"":208}",1763182931
47675629,default,daily_report,steps,1763164800,"{""steps"":1395,""distance"":915,""calories"":100,""goal"":6000}",1763304769
47675629,default,daily_report,steps,1763251200,"{""distance"":3723,""steps"":5894,""calories"":227,""goal"":6000}",1763359041
47675629,default,daily_report,steps,1763337600,"{""goal"":6000,""steps"":11598,""distance"":8254,""calories"":393}",1763449204
47675629,default,daily_report,steps,1763424000,"{""distance"":993,""steps"":1496,""calories"":104,""goal"":6000}",1763531133
47675629,default,daily_report,steps,1763510400,"{""distance"":1439,""steps"":2236,""goal"":6000,""calories"":156}",1763614818
47675629,default,daily_report,steps,1763596800,"{""distance"":7886,""goal"":6000,""steps"":10523,""calories"":483}",1763712004
47675629,default,daily_report,steps,1763683200,"{""steps"":8071,""calories"":255,""goal"":6000,""distance"":5841}",1763766006
47675629,default,daily_report,sleep,1754697600,"{""sleep_score"":69,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""max_hr"":70,""sleep_awake_duration"":0,""sleep_deep_duration"":91,""min_hr"":48,""breath_quality"":0,""day_sleep_evaluation"":0,""total_turn_over"":0,""total_duration"":380,""avg_hr"":56,""total_body_move"":0,""total_snore_disturb"":0,""awake_count"":0,""avg_spo2"":0,""long_sleep_evaluation"":7,""total_snore"":0,""sleep_trace_duration"":0,""total_long_duration"":380,""sleep_rem_duration"":0,""sleep_light_duration"":289,""segment_details"":[{""duration"":380,""avg_hr"":56,""wake_up_time"":1754694660,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""min_hr"":48,""bedtime"":1754671860,""max_hr"":70,""sleep_light_duration"":289,""timezone"":32,""sleep_deep_duration"":91,""awake_count"":0}]}",1754698328
47675629,default,daily_report,sleep,1756166400,"{""sleep_score"":40,""segment_details"":[{""sleep_light_duration"":0,""sleep_awake_duration"":0,""bedtime"":1756220040,""duration"":41,""timezone"":32,""avg_hr"":59,""sleep_rem_duration"":0,""sleep_deep_duration"":0,""min_hr"":54,""max_hr"":64,""wake_up_time"":1756222500,""awake_count"":0}],""sleep_rem_duration"":0,""breath_quality"":0,""total_turn_over"":0,""sleep_deep_duration"":0,""sleep_manually_duration"":0,""sleep_nap_duration"":41,""total_snore"":0,""total_long_duration"":0,""sleep_light_duration"":0,""max_hr"":64,""avg_hr"":59,""min_hr"":54,""total_duration"":41,""awake_count"":0,""long_sleep_evaluation"":0,""sleep_trace_duration"":0,""avg_spo2"":0,""sleep_awake_duration"":0,""day_sleep_evaluation"":5,""total_body_move"":0,""total_snore_disturb"":0}",1756310551
47675629,default,daily_report,sleep,1756252800,"{""sleep_awake_duration"":0,""day_sleep_evaluation"":0,""max_hr"":94,""segment_details"":[{""timezone"":32,""avg_hr"":61,""sleep_awake_duration"":0,""max_hr"":94,""wake_up_time"":1756253040,""sleep_rem_duration"":0,""sleep_light_duration"":265,""bedtime"":1756232220,""min_hr"":55,""sleep_deep_duration"":82,""awake_count"":0,""duration"":347},{""timezone"":32,""avg_hr"":64,""sleep_awake_duration"":0,""max_hr"":66,""wake_up_time"":1756279260,""sleep_rem_duration"":0,""sleep_light_duration"":0,""bedtime"":1756275240,""min_hr"":62,""sleep_deep_duration"":0,""awake_count"":0,""duration"":67}],""total_turn_over"":0,""long_sleep_evaluation"":14,""sleep_score"":60,""sleep_rem_duration"":0,""min_hr"":55,""sleep_light_duration"":265,""avg_spo2"":0,""total_duration"":414,""total_snore_disturb"":0,""sleep_deep_duration"":82,""sleep_nap_duration"":67,""sleep_manually_duration"":0,""total_snore"":0,""sleep_trace_duration"":0,""avg_hr"":63,""total_body_move"":0,""breath_quality"":0,""total_long_duration"":347,""awake_count"":0}",1756311229
47675629,default,daily_report,sleep,1756339200,"{""avg_hr"":59,""min_hr"":53,""avg_spo2"":0,""total_snore_disturb"":0,""total_body_move"":0,""segment_details"":[{""timezone"":32,""sleep_rem_duration"":0,""duration"":398,""max_hr"":67,""sleep_awake_duration"":0,""min_hr"":53,""awake_count"":0,""wake_up_time"":1756337280,""avg_hr"":59,""sleep_light_duration"":316,""bedtime"":1756313400,""sleep_deep_duration"":82}],""sleep_manually_duration"":0,""total_snore"":0,""max_hr"":67,""sleep_nap_duration"":0,""total_turn_over"":0,""sleep_light_duration"":316,""sleep_awake_duration"":0,""total_long_duration"":398,""breath_quality"":0,""sleep_trace_duration"":0,""awake_count"":0,""sleep_deep_duration"":82,""long_sleep_evaluation"":27,""day_sleep_evaluation"":0,""total_duration"":398,""sleep_rem_duration"":0,""sleep_score"":66}",1756427009
47675629,default,daily_report,sleep,1756425600,"{""segment_details"":[{""min_hr"":50,""sleep_rem_duration"":0,""max_hr"":101,""sleep_awake_duration"":4,""timezone"":32,""sleep_light_duration"":255,""wake_up_time"":1756419360,""duration"":333,""bedtime"":1756399140,""sleep_deep_duration"":78,""awake_count"":2,""avg_hr"":61},{""min_hr"":55,""awake_count"":0,""sleep_awake_duration"":0,""duration"":58,""bedtime"":1756423080,""timezone"":32,""sleep_deep_duration"":0,""sleep_light_duration"":0,""wake_up_time"":1756426560,""max_hr"":65,""sleep_rem_duration"":0,""avg_hr"":59},{""min_hr"":62,""awake_count"":0,""sleep_awake_duration"":0,""duration"":82,""bedtime"":1756453860,""timezone"":32,""sleep_deep_duration"":0,""sleep_light_duration"":0,""wake_up_time"":1756458780,""max_hr"":72,""sleep_rem_duration"":0,""avg_hr"":65}],""sleep_nap_duration"":140,""sleep_rem_duration"":0,""awake_count"":2,""total_long_duration"":333,""avg_spo2"":0,""total_snore"":0,""min_hr"":50,""day_sleep_evaluation"":1,""sleep_awake_duration"":4,""sleep_light_duration"":255,""sleep_trace_duration"":0,""long_sleep_evaluation"":12,""total_snore_disturb"":0,""sleep_score"":61,""avg_hr"":62,""total_turn_over"":0,""total_body_move"":0,""breath_quality"":0,""sleep_manually_duration"":0,""sleep_deep_duration"":78,""max_hr"":101,""total_duration"":473}",1756492391
47675629,default,daily_report,sleep,1756512000,"{""sleep_trace_duration"":0,""avg_hr"":69,""total_body_move"":0,""total_long_duration"":428,""breath_quality"":0,""sleep_light_duration"":321,""total_snore"":0,""sleep_manually_duration"":0,""day_sleep_evaluation"":0,""max_hr"":94,""total_duration"":515,""segment_details"":[{""min_hr"":54,""wake_up_time"":1756510080,""timezone"":32,""avg_hr"":61,""max_hr"":94,""sleep_rem_duration"":0,""sleep_deep_duration"":107,""sleep_awake_duration"":0,""awake_count"":0,""bedtime"":1756484400,""sleep_light_duration"":321,""duration"":428},{""sleep_awake_duration"":0,""min_hr"":69,""avg_hr"":77,""max_hr"":87,""awake_count"":0,""sleep_light_duration"":0,""timezone"":32,""wake_up_time"":1756541340,""bedtime"":1756536120,""sleep_deep_duration"":0,""sleep_rem_duration"":0,""duration"":87}],""sleep_deep_duration"":107,""sleep_rem_duration"":0,""long_sleep_evaluation"":3,""min_hr"":54,""avg_spo2"":0,""sleep_nap_duration"":87,""awake_count"":0,""total_snore_disturb"":0,""sleep_awake_duration"":0,""total_turn_over"":0,""sleep_score"":77}",1756570250
47675629,default,daily_report,sleep,1756598400,"{""sleep_score"":60,""total_duration"":341,""total_body_move"":0,""sleep_trace_duration"":0,""sleep_rem_duration"":0,""sleep_nap_duration"":0,""total_snore"":0,""breath_quality"":0,""max_hr"":89,""avg_spo2"":0,""total_snore_disturb"":0,""total_turn_over"":0,""avg_hr"":59,""awake_count"":0,""sleep_deep_duration"":82,""sleep_awake_duration"":0,""total_long_duration"":341,""day_sleep_evaluation"":0,""sleep_light_duration"":259,""sleep_manually_duration"":0,""min_hr"":53,""long_sleep_evaluation"":7,""segment_details"":[{""avg_hr"":59,""bedtime"":1756573860,""timezone"":32,""min_hr"":53,""sleep_light_duration"":259,""sleep_awake_duration"":0,""sleep_rem_duration"":0,""max_hr"":89,""wake_up_time"":1756594320,""awake_count"":0,""duration"":341,""sleep_deep_duration"":82}]}",1756656285
47675629,default,daily_report,sleep,1756684800,"{""total_snore"":0,""breath_quality"":0,""sleep_awake_duration"":0,""avg_hr"":61,""max_hr"":93,""total_body_move"":0,""sleep_nap_duration"":0,""total_duration"":557,""total_long_duration"":557,""sleep_score"":67,""total_turn_over"":0,""sleep_trace_duration"":0,""sleep_light_duration"":413,""min_hr"":54,""avg_spo2"":0,""sleep_rem_duration"":0,""day_sleep_evaluation"":0,""awake_count"":0,""total_snore_disturb"":0,""segment_details"":[{""awake_count"":0,""max_hr"":93,""wake_up_time"":1756683180,""timezone"":12,""sleep_light_duration"":413,""bedtime"":1756649760,""duration"":557,""sleep_rem_duration"":0,""sleep_deep_duration"":144,""avg_hr"":61,""sleep_awake_duration"":0,""min_hr"":54}],""sleep_deep_duration"":144,""sleep_manually_duration"":0,""long_sleep_evaluation"":6}",1757101158
47675629,default,daily_report,sleep,1756857600,"{""total_snore"":0,""breath_quality"":0,""sleep_awake_duration"":4,""avg_hr"":64,""max_hr"":84,""total_body_move"":0,""sleep_nap_duration"":19,""total_duration"":596,""sleep_score"":68,""total_long_duration"":577,""total_turn_over"":0,""sleep_light_duration"":438,""sleep_trace_duration"":0,""min_hr"":54,""avg_spo2"":0,""sleep_rem_duration"":0,""day_sleep_evaluation"":0,""awake_count"":1,""total_snore_disturb"":0,""segment_details"":[{""sleep_deep_duration"":139,""sleep_rem_duration"":0,""sleep_awake_duration"":4,""awake_count"":1,""min_hr"":54,""timezone"":12,""max_hr"":84,""sleep_light_duration"":438,""wake_up_time"":1756856700,""bedtime"":1756821840,""duration"":577,""avg_hr"":61},{""sleep_deep_duration"":0,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""awake_count"":0,""min_hr"":66,""timezone"":12,""max_hr"":66,""sleep_light_duration"":0,""wake_up_time"":1756885620,""bedtime"":1756884480,""duration"":19,""avg_hr"":66}],""sleep_manually_duration"":0,""sleep_deep_duration"":139,""long_sleep_evaluation"":3}",1757101158
47675629,default,daily_report,sleep,1756944000,"{""sleep_manually_duration"":0,""total_snore_disturb"":0,""sleep_rem_duration"":0,""min_hr"":56,""sleep_awake_duration"":1,""awake_count"":1,""breath_quality"":0,""total_turn_over"":0,""total_body_move"":0,""long_sleep_evaluation"":2,""avg_hr"":66,""sleep_trace_duration"":0,""sleep_score"":58,""avg_spo2"":0,""max_hr"":83,""total_long_duration"":299,""total_duration"":387,""sleep_deep_duration"":63,""sleep_light_duration"":236,""day_sleep_evaluation"":0,""total_snore"":0,""segment_details"":[{""bedtime"":1756924140,""awake_count"":1,""sleep_awake_duration"":1,""timezone"":12,""max_hr"":76,""duration"":299,""avg_hr"":64,""wake_up_time"":1756942140,""min_hr"":56,""sleep_deep_duration"":63,""sleep_light_duration"":236,""sleep_rem_duration"":0},{""bedtime"":1756963320,""awake_count"":0,""sleep_awake_duration"":0,""timezone"":12,""max_hr"":83,""duration"":88,""avg_hr"":68,""wake_up_time"":1756968600,""min_hr"":62,""sleep_deep_duration"":0,""sleep_light_duration"":0,""sleep_rem_duration"":0}],""sleep_nap_duration"":88}",1757101158
47675629,default,daily_report,sleep,1757116800,"{""total_long_duration"":336,""awake_count"":1,""long_sleep_evaluation"":4,""sleep_deep_duration"":84,""avg_hr"":75,""sleep_trace_duration"":0,""sleep_score"":63,""sleep_awake_duration"":22,""sleep_light_duration"":252,""total_snore_disturb"":0,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""avg_spo2"":0,""breath_quality"":0,""total_duration"":336,""total_body_move"":0,""sleep_rem_duration"":0,""min_hr"":62,""max_hr"":92,""segment_details"":[{""max_hr"":92,""timezone"":-16,""bedtime"":1757139900,""duration"":336,""min_hr"":62,""sleep_deep_duration"":84,""sleep_awake_duration"":22,""wake_up_time"":1757161380,""sleep_light_duration"":252,""avg_hr"":75,""sleep_rem_duration"":0,""awake_count"":1}],""day_sleep_evaluation"":2,""total_turn_over"":0,""total_snore"":0}",1757237336
